age,postal_code,avg_sequence_number,num_of_item,gender_F,gender_M,status_Cancelled,status_Complete,status_Processing,status_Returned,status_Shipped,traffic_source_Display,traffic_source_Email,traffic_source_Facebook,traffic_source_Organic,traffic_source_Search,user_id,product_id
53,69101,11.0,2,1,0,0,0,1,0,0,0,0,0,0,1,73840,2254
53,69101,11.0,2,1,0,0,0,1,0,0,0,0,0,0,1,73840,12777
53,69101,11.0,2,1,0,0,0,1,0,0,0,0,0,0,1,73840,12939
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,11868
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,7301
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,2073
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,2254
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,12777
53,69101,11.0,4,1,0,0,0,0,1,0,0,0,0,0,1,73840,12939
22,89015,6.0,1,1,0,1,0,0,0,0,0,0,0,0,1,21078,12674
22,89015,6.0,1,1,0,1,0,0,0,0,0,0,0,0,1,21078,2813
22,89015,6.0,1,1,0,1,0,0,0,0,0,0,0,0,1,21078,1017
22,89015,6.0,2,1,0,0,0,0,0,1,0,0,0,0,1,21078,12674
22,89015,6.0,2,1,0,0,0,0,0,1,0,0,0,0,1,21078,2813
22,89015,6.0,2,1,0,0,0,0,0,1,0,0,0,0,1,21078,1017
22,89015,6.0,1,1,0,0,0,0,0,1,0,0,0,0,1,21078,12674
22,89015,6.0,1,1,0,0,0,0,0,1,0,0,0,0,1,21078,2813
22,89015,6.0,1,1,0,0,0,0,0,1,0,0,0,0,1,21078,1017
29,89015,6.0,2,1,0,1,0,0,0,0,0,0,1,0,0,82889,4080
29,89015,6.0,2,1,0,1,0,0,0,0,0,0,1,0,0,82889,6215
29,89015,6.0,2,1,0,1,0,0,0,0,0,0,1,0,0,82889,9041
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,4080
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,6215
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,9041
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,4080
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,6215
29,89015,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,82889,9041
20,89002,11.4,1,1,0,0,0,0,1,0,1,0,0,0,0,90823,15218
20,89002,11.4,1,1,0,0,0,0,1,0,1,0,0,0,0,90823,14682
20,89002,11.4,1,1,0,0,0,0,1,0,1,0,0,0,0,90823,1367
20,89002,11.4,1,1,0,0,0,0,1,0,1,0,0,0,0,90823,6590
20,89002,11.4,1,1,0,0,0,0,1,0,1,0,0,0,0,90823,13500
20,89002,11.4,4,1,0,0,0,0,1,0,1,0,0,0,0,90823,15218
20,89002,11.4,4,1,0,0,0,0,1,0,1,0,0,0,0,90823,14682
20,89002,11.4,4,1,0,0,0,0,1,0,1,0,0,0,0,90823,1367
20,89002,11.4,4,1,0,0,0,0,1,0,1,0,0,0,0,90823,6590
20,89002,11.4,4,1,0,0,0,0,1,0,1,0,0,0,0,90823,13500
53,89142,7.0,2,0,1,0,0,1,0,0,0,0,0,1,0,2795,25031
53,89142,7.0,2,0,1,0,0,1,0,0,0,0,0,1,0,2795,22905
53,89142,13.0,4,0,1,1,0,0,0,0,0,0,0,0,1,27610,25364
53,89142,13.0,4,0,1,1,0,0,0,0,0,0,0,0,1,27610,19790
53,89142,13.0,4,0,1,1,0,0,0,0,0,0,0,0,1,27610,19068
51,89142,8.75,3,1,0,0,1,0,0,0,0,0,1,0,0,91328,9282
51,89142,8.75,3,1,0,0,1,0,0,0,0,0,1,0,0,91328,7186
51,89142,8.75,3,1,0,0,1,0,0,0,0,0,1,0,0,91328,9845
51,89142,8.75,1,1,0,0,1,0,0,0,0,0,1,0,0,91328,9282
51,89142,8.75,1,1,0,0,1,0,0,0,0,0,1,0,0,91328,7186
51,89142,8.75,1,1,0,0,1,0,0,0,0,0,1,0,0,91328,9845
41,89156,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16005,21645
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,24691
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,27185
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,25482
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,21717
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,23454
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,17379
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,23978
48,89156,9.5,1,0,1,0,0,1,0,0,0,0,0,1,0,71999,18797
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,24691
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,27185
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,25482
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,21717
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,23454
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,17379
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,23978
48,89156,9.5,2,0,1,0,0,1,0,0,0,0,0,1,0,71999,18797
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,24691
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,27185
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,25482
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,21717
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,23454
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,17379
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,23978
48,89156,9.5,1,0,1,0,0,0,1,0,0,0,0,1,0,71999,18797
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,24691
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,27185
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,25482
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,21717
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,23454
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,17379
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,23978
48,89156,9.5,4,0,1,0,0,0,0,1,0,0,0,1,0,71999,18797
54,89156,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,77155,8338
54,89156,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,77155,13475
51,89115,8.8,2,1,0,0,0,1,0,0,0,0,0,0,1,3236,13555
51,89115,8.8,2,1,0,0,0,1,0,0,0,0,0,0,1,3236,5527
51,89115,8.8,2,1,0,0,0,1,0,0,0,0,0,0,1,3236,10132
51,89115,8.8,2,1,0,0,0,1,0,0,0,0,0,0,1,3236,10432
51,89115,8.8,2,1,0,0,0,1,0,0,0,0,0,0,1,3236,5632
51,89115,8.8,3,1,0,0,0,0,0,1,0,0,0,0,1,3236,13555
51,89115,8.8,3,1,0,0,0,0,0,1,0,0,0,0,1,3236,5527
51,89115,8.8,3,1,0,0,0,0,0,1,0,0,0,0,1,3236,10132
51,89115,8.8,3,1,0,0,0,0,0,1,0,0,0,0,1,3236,10432
51,89115,8.8,3,1,0,0,0,0,0,1,0,0,0,0,1,3236,5632
13,89115,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,18301,17179
19,89115,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,46437,27289
52,89115,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,59005,6265
52,89115,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,59005,6265
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,10444
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,11982
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,1429
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,2548
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,8321
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,15002
21,89115,9.285714285714286,3,1,0,0,1,0,0,0,0,0,0,0,1,62871,3640
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,10444
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,11982
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,1429
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,2548
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,8321
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,15002
21,89115,9.285714285714286,1,1,0,0,0,1,0,0,0,0,0,0,1,62871,3640
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,10444
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,11982
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,1429
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,2548
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,8321
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,15002
21,89115,9.285714285714286,3,1,0,0,0,1,0,0,0,0,0,0,1,62871,3640
65,89122,6.333333333333333,2,1,0,0,0,0,1,0,0,0,1,0,0,18973,13660
65,89122,6.333333333333333,2,1,0,0,0,0,1,0,0,0,1,0,0,18973,4430
65,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,1,0,0,18973,13660
65,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,1,0,0,18973,4430
50,89122,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,1,0,59970,3260
50,89122,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,1,0,59970,12474
50,89122,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,1,0,59970,4942
50,89122,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,1,0,59970,13515
50,89122,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,59970,3260
50,89122,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,59970,12474
50,89122,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,59970,4942
50,89122,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,59970,13515
50,89122,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,59970,3260
50,89122,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,59970,12474
50,89122,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,59970,4942
50,89122,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,59970,13515
50,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,59970,3260
50,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,59970,12474
50,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,59970,4942
50,89122,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,59970,13515
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,23180
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,28954
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,24385
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,28605
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,20642
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,17168
58,89122,10.142857142857142,2,0,1,0,1,0,0,0,0,0,0,0,1,80854,17076
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,23180
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,28954
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,24385
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,28605
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,20642
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,17168
58,89122,10.142857142857142,4,0,1,0,0,1,0,0,0,0,0,0,1,80854,17076
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,23180
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,28954
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,24385
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,28605
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,20642
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,17168
58,89122,10.142857142857142,1,0,1,0,0,0,0,1,0,0,0,0,1,80854,17076
56,89122,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,91041,5948
56,89122,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,91041,4110
56,89122,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,91041,15070
33,89012,8.75,1,1,0,1,0,0,0,0,0,0,0,0,1,418,662
33,89012,8.75,1,1,0,1,0,0,0,0,0,0,0,0,1,418,14729
33,89012,8.75,1,1,0,1,0,0,0,0,0,0,0,0,1,418,14879
33,89012,8.75,1,1,0,1,0,0,0,0,0,0,0,0,1,418,10692
33,89012,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,418,662
33,89012,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,418,14729
33,89012,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,418,14879
33,89012,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,418,10692
40,89012,5.0,1,0,1,0,0,0,1,0,1,0,0,0,0,18202,22531
40,89110,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,52488,25140
33,89110,5.0,1,0,1,0,1,0,0,0,0,1,0,0,0,61812,19563
25,89110,5.8,2,1,0,0,0,1,0,0,0,0,0,0,1,81318,12320
25,89110,5.8,2,1,0,0,0,1,0,0,0,0,0,0,1,81318,4965
25,89110,5.8,1,1,0,0,0,1,0,0,0,0,0,0,1,81318,12320
25,89110,5.8,1,1,0,0,0,1,0,0,0,0,0,0,1,81318,4965
25,89110,5.8,1,1,0,0,0,0,1,0,0,0,0,0,1,81318,12320
25,89110,5.8,1,1,0,0,0,0,1,0,0,0,0,0,1,81318,4965
25,89110,5.8,1,1,0,0,0,0,1,0,0,0,0,0,1,81318,12320
25,89110,5.8,1,1,0,0,0,0,1,0,0,0,0,0,1,81318,4965
40,89110,10.333333333333334,4,1,0,1,0,0,0,0,0,0,0,0,1,89785,6000
40,89110,10.333333333333334,4,1,0,1,0,0,0,0,0,0,0,0,1,89785,2651
40,89110,10.333333333333334,4,1,0,1,0,0,0,0,0,0,0,0,1,89785,12287
40,89110,10.333333333333334,4,1,0,1,0,0,0,0,0,0,0,0,1,89785,15919
40,89110,10.333333333333334,4,1,0,1,0,0,0,0,0,0,0,0,1,89785,4893
40,89110,10.333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,1,89785,6000
40,89110,10.333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,1,89785,2651
40,89110,10.333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,1,89785,12287
40,89110,10.333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,1,89785,15919
40,89110,10.333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,1,89785,4893
40,89110,10.333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,89785,6000
40,89110,10.333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,89785,2651
40,89110,10.333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,89785,12287
40,89110,10.333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,89785,15919
40,89110,10.333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,89785,4893
15,89052,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,29931,22373
15,89052,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,29931,22172
15,89052,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,29931,21356
15,89052,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,29931,22373
15,89052,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,29931,22172
15,89052,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,29931,21356
46,89014,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,24939,5451
46,89014,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,24939,14991
46,89014,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,24939,5451
46,89014,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,24939,14991
32,89014,10.0,3,1,0,0,0,0,0,1,0,0,1,0,0,57228,2154
32,89014,10.0,3,1,0,0,0,0,0,1,0,0,1,0,0,57228,10663
32,89014,10.0,3,1,0,0,0,0,0,1,0,0,1,0,0,57228,6492
44,89074,7.0,2,0,1,0,1,0,0,0,0,0,0,1,0,12063,23362
44,89074,7.0,2,0,1,0,1,0,0,0,0,0,0,1,0,12063,26943
57,89074,7.0,2,0,1,1,0,0,0,0,0,0,0,0,1,76705,28273
57,89074,7.0,2,0,1,1,0,0,0,0,0,0,0,0,1,76705,21277
16,89121,6.333333333333333,2,1,0,0,0,1,0,0,0,0,0,0,1,6547,6072
16,89121,6.333333333333333,2,1,0,0,0,1,0,0,0,0,0,0,1,6547,14535
16,89121,6.333333333333333,2,1,0,0,0,1,0,0,0,0,0,0,1,6547,7803
16,89121,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,6547,6072
16,89121,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,6547,14535
16,89121,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,6547,7803
36,89121,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,7175,24502
36,89121,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,7175,24004
30,89121,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,51165,28557
30,89121,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,51165,22954
27,89121,10.0,3,0,1,1,0,0,0,0,0,0,0,1,0,66572,22883
27,89121,10.0,3,0,1,1,0,0,0,0,0,0,0,1,0,66572,20356
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,28564
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,25933
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,21945
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,25938
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,25622
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,23133
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,20993
31,89121,10.22222222222222,3,0,1,0,0,1,0,0,0,0,0,0,1,73107,23486
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,28564
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,25933
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,21945
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,25938
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,25622
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,23133
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,20993
31,89121,10.22222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,73107,23486
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,28564
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,25933
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,21945
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,25938
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,25622
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,23133
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,20993
31,89121,10.22222222222222,1,0,1,0,0,0,0,1,0,0,0,0,1,73107,23486
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,28564
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,25933
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,21945
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,25938
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,25622
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,23133
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,20993
31,89121,10.22222222222222,4,0,1,0,0,0,0,1,0,0,0,0,1,73107,23486
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,15146
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,5359
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,6655
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,15146
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,5359
51,89121,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,76310,6655
51,89121,8.0,3,1,0,0,0,0,1,0,0,0,0,1,0,76310,15146
51,89121,8.0,3,1,0,0,0,0,1,0,0,0,0,1,0,76310,5359
51,89121,8.0,3,1,0,0,0,0,1,0,0,0,0,1,0,76310,6655
62,89121,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,85853,15570
68,89120,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,6016,19153
68,89120,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,6016,19153
28,89120,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,17973,18896
28,89120,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,17973,19150
28,89120,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,17973,18896
28,89120,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,17973,19150
28,89120,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,17973,18896
28,89120,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,17973,19150
51,89120,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,31336,18513
58,89120,7.0,2,1,0,0,0,0,1,0,0,0,0,1,0,46148,425
58,89120,7.0,2,1,0,0,0,0,1,0,0,0,0,1,0,46148,3147
24,89120,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,92666,10670
24,89120,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,92666,10670
21,89081,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,18912,9977
33,89081,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,32698,18961
55,89104,5.0,1,0,1,0,0,0,1,0,0,0,1,0,0,6346,16414
48,89104,11.4,1,1,0,1,0,0,0,0,0,0,0,0,1,66490,4171
48,89104,11.4,1,1,0,1,0,0,0,0,0,0,0,0,1,66490,11610
48,89104,11.4,1,1,0,1,0,0,0,0,0,0,0,0,1,66490,5119
48,89104,11.4,1,1,0,1,0,0,0,0,0,0,0,0,1,66490,352
48,89104,11.4,1,1,0,1,0,0,0,0,0,0,0,0,1,66490,8024
48,89104,11.4,4,1,0,0,0,1,0,0,0,0,0,0,1,66490,4171
48,89104,11.4,4,1,0,0,0,1,0,0,0,0,0,0,1,66490,11610
48,89104,11.4,4,1,0,0,0,1,0,0,0,0,0,0,1,66490,5119
48,89104,11.4,4,1,0,0,0,1,0,0,0,0,0,0,1,66490,352
48,89104,11.4,4,1,0,0,0,1,0,0,0,0,0,0,1,66490,8024
62,89104,13.0,4,1,0,0,0,0,0,1,0,0,1,0,0,67873,7943
62,89104,13.0,4,1,0,0,0,0,0,1,0,0,1,0,0,67873,15411
62,89104,13.0,4,1,0,0,0,0,0,1,0,0,1,0,0,67873,467
62,89104,13.0,4,1,0,0,0,0,0,1,0,0,1,0,0,67873,7385
36,89101,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,8367,9712
21,89101,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,24800,5254
52,89101,5.0,1,1,0,1,0,0,0,0,1,0,0,0,0,29945,10844
52,89101,5.0,1,1,0,1,0,0,0,0,1,0,0,0,0,29945,8842
52,89101,5.0,1,1,0,0,0,1,0,0,1,0,0,0,0,29945,10844
52,89101,5.0,1,1,0,0,0,1,0,0,1,0,0,0,0,29945,8842
57,89101,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,58331,24695
51,89101,5.0,1,1,0,0,0,1,0,0,0,0,1,0,0,96121,12346
51,89101,5.0,1,1,0,0,0,1,0,0,0,0,1,0,0,96121,11285
51,89101,5.0,1,1,0,0,0,1,0,0,0,0,1,0,0,96121,12346
51,89101,5.0,1,1,0,0,0,1,0,0,0,0,1,0,0,96121,11285
15,89030,7.0,2,1,0,0,0,1,0,0,0,0,0,1,0,13704,9507
15,89030,7.0,2,1,0,0,0,1,0,0,0,0,0,1,0,13704,11285
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,22294
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,23720
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,19615
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,22294
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,23720
57,89030,6.0,1,0,1,1,0,0,0,0,0,1,0,0,0,48278,19615
57,89030,6.0,2,0,1,0,1,0,0,0,0,1,0,0,0,48278,22294
57,89030,6.0,2,0,1,0,1,0,0,0,0,1,0,0,0,48278,23720
57,89030,6.0,2,0,1,0,1,0,0,0,0,1,0,0,0,48278,19615
50,89030,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,64639,28565
50,89030,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,64639,17069
50,89030,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,64639,17085
50,89030,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,64639,28588
50,89030,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,64639,28565
50,89030,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,64639,17069
50,89030,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,64639,17085
50,89030,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,64639,28588
