id,user_id,sequence_number,created_at,state,postal_code,browser,traffic_source,event_type
64196,4927.0,5,2023-10-08 04:58:38+00:00,Arizona,85143,Safari,Facebook,purchase
810874,62066.0,7,2023-08-06 02:57:46+00:00,Arizona,85207,Firefox,Adwords,purchase
305525,23358.0,7,2023-08-25 00:42:42+00:00,Arizona,85208,Other,Adwords,purchase
124866,9697.0,5,2022-03-21 21:29:16+00:00,Arizona,85226,Safari,Email,purchase
134326,10436.0,7,2021-04-09 16:33:56+00:00,Arizona,85308,Firefox,Facebook,purchase
722453,55276.0,7,2023-09-09 15:46:40+00:00,Arizona,85711,Safari,Facebook,purchase
449952,34431.0,7,2020-05-13 02:05:20+00:00,Arizona,85730,Chrome,Email,purchase
220296,16929.0,5,2023-08-07 04:35:29+00:00,Arizona,85742,Chrome,Adwords,purchase
921623,70404.0,7,2023-12-07 10:57:36+00:00,Arizona,86001,Safari,Adwords,purchase
763502,58454.0,7,2023-02-15 12:54:20+00:00,Arizona,86406,Safari,Facebook,purchase
231040,17727.0,5,2023-12-30 02:42:36+00:00,New Mexico,87110,IE,YouTube,purchase
310454,23727.0,5,2023-10-11 23:53:28+00:00,New Mexico,87111,Safari,Facebook,purchase
177427,13692.0,5,2023-04-14 23:35:37+00:00,New Mexico,87114,Chrome,Email,purchase
271234,20738.0,7,2022-12-14 06:28:23+00:00,New Mexico,87401,Chrome,YouTube,purchase
1155432,88447.0,7,2024-01-12 06:06:09+00:00,New Jersey,8817,IE,Email,purchase
987468,75452.0,10,2021-12-09 01:20:18+00:00,New Jersey,8844,Chrome,Email,purchase
695946,53181.0,5,2024-01-17 10:56:29.434777+00:00,New Jersey,8861,Chrome,Email,purchase
699273,53443.0,5,2022-03-19 03:23:09+00:00,New Jersey,8865,Chrome,Email,purchase
870265,66490.0,13,2023-11-08 07:50:27+00:00,Nevada,89104,Safari,Adwords,purchase
871158,66572.0,10,2020-03-29 08:59:30+00:00,Nevada,89121,Firefox,Adwords,purchase
66115,5091.0,13,2019-06-16 17:46:26+00:00,Nevada,89131,IE,Facebook,purchase
952941,72754.0,5,2023-11-04 05:18:36+00:00,Nevada,89408,Chrome,Email,purchase
684569,52257.0,7,2023-04-17 15:11:39+00:00,California,90006,Firefox,Adwords,purchase
356782,27356.0,7,2023-10-20 16:29:46+00:00,California,90011,Safari,Adwords,purchase
713499,54557.0,5,2021-09-06 17:26:22+00:00,California,90022,Firefox,Organic,purchase
6943,526.0,13,2021-01-07 02:04:53+00:00,California,90035,Chrome,Email,purchase
1019168,77855.0,5,2023-06-27 11:11:46+00:00,California,90037,Chrome,Email,purchase
754081,57733.0,5,2022-11-19 15:29:01+00:00,California,90042,Other,Email,purchase
65093,5010.0,5,2023-11-20 08:42:10+00:00,California,90043,Firefox,Adwords,purchase
556165,42583.0,5,2022-10-03 06:20:45+00:00,California,90049,Safari,Email,purchase
254238,19441.0,7,2023-12-20 21:07:49+00:00,California,90744,Chrome,Adwords,purchase
298912,22843.0,5,2022-08-14 10:49:02+00:00,California,90810,Safari,Adwords,purchase
192524,14809.0,5,2023-06-20 13:11:17+00:00,California,91107,Safari,Organic,purchase
228078,17502.0,13,2023-01-08 05:35:44+00:00,California,91321,Chrome,YouTube,purchase
1195347,91508.0,5,2023-08-17 12:34:30+00:00,California,91405,Chrome,Adwords,purchase
141107,10986.0,7,2022-05-20 23:48:51+00:00,California,91405,Safari,Adwords,purchase
596881,45708.0,5,2024-01-12 20:48:26+00:00,California,91702,Chrome,Email,purchase
495534,37850.0,10,2022-12-24 12:50:49+00:00,California,91737,Safari,Adwords,purchase
297449,22725.0,10,2021-06-04 14:44:57+00:00,California,91741,Safari,Facebook,purchase
431444,33046.0,5,2022-02-03 16:16:11+00:00,California,91910,Chrome,Facebook,purchase
1147773,87851.0,5,2023-07-17 02:57:00+00:00,California,92064,Safari,Facebook,purchase
202495,15576.0,7,2023-12-18 07:53:59+00:00,California,92078,Chrome,Email,purchase
1254858,95925.0,7,2023-02-06 16:32:20+00:00,California,92108,Firefox,Email,purchase
278170,21273.0,5,2021-06-09 04:51:45+00:00,California,92127,Firefox,Organic,purchase
936999,71549.0,5,2021-01-17 10:01:12+00:00,California,92139,Chrome,YouTube,purchase
654338,50025.0,10,2023-12-10 23:14:04+00:00,California,92336,Firefox,Email,purchase
654348,50025.0,10,2023-12-10 01:55:40+00:00,California,92336,Chrome,Adwords,purchase
455441,34892.0,5,2024-01-11 23:24:41.566987+00:00,California,92563,Chrome,Email,purchase
862401,65945.0,13,2023-12-02 05:54:19+00:00,California,92591,Firefox,Email,purchase
329019,25185.0,13,2024-01-17 07:26:12+00:00,California,92626,Firefox,Facebook,purchase
224151,17198.0,7,2021-04-06 10:56:56+00:00,California,92648,Chrome,Organic,purchase
1182023,90460.0,5,2023-11-08 09:15:25+00:00,California,92672,Chrome,YouTube,purchase
812128,62172.0,5,2022-03-16 09:03:04+00:00,California,92704,Chrome,Organic,purchase
271811,20785.0,5,2020-10-27 13:30:32+00:00,California,92705,Firefox,Adwords,purchase
907572,69327.0,5,2023-07-22 18:15:35+00:00,California,92706,Chrome,Email,purchase
769591,58911.0,5,2021-11-23 17:46:00+00:00,California,92804,Safari,Adwords,purchase
71168,5472.0,5,2023-04-28 10:19:40+00:00,California,92880,Firefox,Organic,purchase
440635,33766.0,10,2023-08-02 03:25:46+00:00,California,93012,Safari,Email,purchase
930553,71070.0,5,2023-01-26 17:17:17+00:00,California,93033,Safari,Adwords,purchase
15335,1140.0,13,2021-01-29 14:38:32+00:00,California,93274,Chrome,Facebook,purchase
471475,36055.0,7,2024-01-15 06:44:46.801480+00:00,California,93535,Firefox,Email,purchase
835251,63879.0,7,2021-12-08 09:52:58+00:00,California,93637,IE,YouTube,purchase
931035,71108.0,7,2023-05-15 23:21:06+00:00,California,93706,Safari,Adwords,purchase
412751,31618.0,7,2021-04-04 04:24:14+00:00,California,93720,Chrome,Adwords,purchase
186652,14383.0,13,2020-10-04 07:37:47+00:00,California,94015,Firefox,Email,purchase
186796,14393.0,5,2023-10-07 15:28:26+00:00,California,94063,Chrome,Adwords,purchase
354425,27142.0,5,2021-09-02 00:21:48+00:00,California,94117,Chrome,Facebook,purchase
792853,60654.0,10,2022-07-28 13:48:33+00:00,California,94523,Safari,Adwords,purchase
490041,37473.0,7,2022-08-02 16:11:53+00:00,California,94544,Chrome,Email,purchase
667902,51049.0,5,2023-07-05 08:13:13+00:00,California,95014,Chrome,Adwords,purchase
171961,13284.0,13,2023-10-23 02:11:44+00:00,California,95020,Chrome,Adwords,purchase
1130484,86475.0,5,2021-11-21 03:42:05+00:00,California,95054,Chrome,Email,purchase
991599,75764.0,7,2023-02-28 00:13:24+00:00,California,95060,Firefox,Email,purchase
1261788,96473.0,13,2020-01-16 09:04:21+00:00,California,95120,Firefox,Email,purchase
324742,24855.0,5,2020-06-12 08:18:04+00:00,California,95121,Chrome,Adwords,purchase
783427,59980.0,13,2022-09-12 02:19:39+00:00,California,95242,Firefox,Email,purchase
138856,10799.0,5,2023-07-06 23:37:21+00:00,California,95340,Chrome,Organic,purchase
596368,45667.0,5,2022-04-14 04:37:06+00:00,California,95354,Chrome,Adwords,purchase
640567,48967.0,7,2023-04-13 10:09:38+00:00,California,95404,Firefox,Adwords,purchase
196616,15124.0,5,2023-10-30 06:55:14+00:00,California,95409,Safari,Facebook,purchase
1097053,83902.0,7,2021-01-23 23:00:39+00:00,California,95661,Chrome,Email,purchase
131623,10206.0,7,2023-02-04 21:59:24+00:00,California,95765,Safari,Email,purchase
210027,16163.0,10,2023-02-11 01:33:26+00:00,Oregon,97086,Other,Email,purchase
1069077,81765.0,5,2022-12-27 21:43:34+00:00,Oregon,97203,Chrome,Email,purchase
530418,40632.0,5,2022-07-03 14:39:05+00:00,Oregon,97267,Chrome,YouTube,purchase
87198,6736.0,7,2023-11-18 04:30:00+00:00,Oregon,97301,Other,Adwords,purchase
154041,11955.0,5,2023-05-17 10:33:17+00:00,Oregon,97305,Chrome,Adwords,purchase
617460,47162.0,5,2023-12-28 09:15:17+00:00,Washington,98001,Firefox,Email,purchase
31329,2439.0,10,2022-11-08 12:33:09+00:00,Washington,98058,Chrome,YouTube,purchase
876283,66995.0,5,2021-11-24 07:25:42+00:00,Washington,98119,Chrome,Adwords,purchase
1267208,96886.0,13,2022-06-29 09:05:56+00:00,Washington,98119,Chrome,Email,purchase
1120590,85740.0,5,2022-08-18 02:19:48+00:00,Washington,98168,Chrome,Adwords,purchase
1180988,90379.0,5,2022-07-21 07:48:32+00:00,Washington,98223,Chrome,YouTube,purchase
1277626,97723.0,5,2022-02-23 07:43:29+00:00,Washington,98584,Firefox,Email,purchase
990481,75687.0,5,2024-01-13 10:34:01.078948+00:00,Washington,99206,Chrome,Organic,purchase
23726,1844.0,5,2020-07-15 22:58:49+00:00,Alaska,99508,Safari,Email,purchase
17397,1309.0,7,2021-01-19 03:12:23+00:00,New York,10009,Chrome,Email,purchase
254303,19446.0,5,2023-12-22 01:59:46+00:00,New York,10304,Chrome,Email,purchase
926907,70789.0,5,2022-08-25 15:00:27+00:00,New York,10457,Firefox,Facebook,purchase
663804,50738.0,5,2023-11-20 09:49:58+00:00,New York,10462,Firefox,YouTube,purchase
32778,2530.0,13,2023-04-08 08:44:25+00:00,New York,10466,Chrome,Adwords,purchase
775601,59396.0,10,2022-04-17 10:21:39+00:00,New York,10583,Safari,Email,purchase
794197,60777.0,5,2022-10-08 06:02:12+00:00,New York,10705,Firefox,Facebook,purchase
928467,70910.0,13,2023-12-17 11:05:20+00:00,New York,11215,Firefox,Adwords,purchase
1021180,78028.0,7,2022-06-24 03:05:05+00:00,New York,11219,Firefox,Email,purchase
1234738,94442.0,5,2022-08-05 02:55:40+00:00,New York,11221,Other,YouTube,purchase
1168044,89384.0,13,2024-01-08 02:23:24+00:00,New York,11229,Other,Adwords,purchase
641267,49014.0,5,2022-09-22 12:37:10+00:00,New York,11373,Safari,Email,purchase
272750,20865.0,5,2023-12-06 06:45:13+00:00,New York,11373,Chrome,Adwords,purchase
1048312,80140.0,7,2022-04-30 13:58:16+00:00,New York,11385,Chrome,Email,purchase
503408,38426.0,7,2023-06-14 12:50:03+00:00,New York,11420,Chrome,Email,purchase
1036766,79261.0,7,2021-10-11 01:22:40+00:00,New York,11433,Other,Facebook,purchase
646837,49435.0,7,2022-10-22 12:57:52+00:00,New York,11435,Chrome,Adwords,purchase
381180,29133.0,5,2024-01-14 09:26:58.358541+00:00,New York,11590,Firefox,Facebook,purchase
977949,74686.0,13,2021-12-19 23:26:44+00:00,New York,11722,Safari,Email,purchase
1148428,87898.0,7,2022-07-26 13:42:28+00:00,New York,11746,Chrome,Email,purchase
1157942,88622.0,5,2023-06-04 13:20:04+00:00,New York,11757,Firefox,Email,purchase
1255885,96003.0,10,2023-08-26 12:48:18+00:00,New York,11803,Chrome,Organic,purchase
112446,8701.0,13,2023-12-09 11:23:58+00:00,New York,14127,Firefox,Adwords,purchase
250018,19116.0,5,2021-05-25 06:03:11+00:00,Massachusetts,1420,Chrome,YouTube,purchase
433002,33136.0,5,2020-11-29 10:08:32+00:00,New York,14215,Firefox,Adwords,purchase
206063,15860.0,10,2022-09-09 12:17:20+00:00,New York,14450,Chrome,Email,purchase
815576,62409.0,13,2023-11-28 06:06:01+00:00,New York,14580,IE,Email,purchase
248381,19007.0,7,2022-07-26 13:45:08+00:00,New York,14609,Safari,Email,purchase
654268,50015.0,7,2023-04-20 12:13:30+00:00,New York,14701,Firefox,Email,purchase
408443,31310.0,5,2021-05-02 13:19:46+00:00,Pennsylvania,15044,Chrome,Adwords,purchase
1183026,90537.0,13,2021-12-20 04:07:11+00:00,Pennsylvania,15650,Chrome,Email,purchase
1116555,85439.0,7,2023-11-14 04:17:44+00:00,Pennsylvania,17050,Chrome,Email,purchase
171398,13230.0,10,2024-01-13 08:43:55+00:00,Pennsylvania,17331,Firefox,Adwords,purchase
776302,59458.0,5,2023-12-10 00:45:17+00:00,Pennsylvania,18102,Other,Email,purchase
1273351,97380.0,7,2023-06-26 05:08:04+00:00,Massachusetts,1845,Chrome,Adwords,purchase
582611,44623.0,5,2022-10-06 02:41:37+00:00,Pennsylvania,19013,Firefox,Facebook,purchase
731265,55959.0,5,2022-08-05 17:26:56+00:00,Pennsylvania,19020,Safari,Email,purchase
540681,41442.0,5,2023-05-19 08:34:24+00:00,Pennsylvania,19380,Safari,Adwords,purchase
531233,40696.0,5,2023-12-13 11:23:31+00:00,Pennsylvania,19401,Safari,YouTube,purchase
178822,13782.0,7,2024-01-19 03:23:20+00:00,Pennsylvania,19401,Chrome,Adwords,purchase
1182440,90493.0,7,2020-11-27 06:45:59+00:00,Pennsylvania,19460,Firefox,Email,purchase
174117,13437.0,5,2023-12-28 23:28:06+00:00,Pennsylvania,19606,Firefox,Email,purchase
1085271,82987.0,5,2023-08-19 03:17:55+00:00,Delaware,19701,Safari,Email,purchase
869359,66442.0,5,2023-12-12 14:22:18+00:00,Virginia,20132,Chrome,YouTube,purchase
32429,2506.0,5,2023-09-10 09:13:50+00:00,Maryland,20735,Safari,Adwords,purchase
678905,51840.0,5,2022-07-14 12:17:39+00:00,Maryland,20744,Safari,Email,purchase
1047779,80103.0,7,2023-05-13 14:06:02+00:00,Maryland,20748,Safari,Facebook,purchase
742770,56808.0,5,2022-11-25 23:11:02+00:00,Maryland,20902,Firefox,Adwords,purchase
309278,23630.0,7,2023-05-20 01:13:46+00:00,Massachusetts,2119,Chrome,Adwords,purchase
1159727,88765.0,5,2023-04-14 10:33:10+00:00,Maryland,21224,Chrome,Email,purchase
704780,53869.0,5,2023-12-17 09:17:05+00:00,Maryland,21230,Other,YouTube,purchase
1154308,88379.0,5,2023-02-16 11:08:15+00:00,Maryland,21237,Safari,Email,purchase
320744,24531.0,13,2023-02-11 13:12:50+00:00,Massachusetts,2124,Firefox,YouTube,purchase
970202,74074.0,5,2023-07-29 13:07:46+00:00,Massachusetts,2127,Firefox,Adwords,purchase
1296263,99220.0,13,2023-05-26 00:05:30+00:00,Massachusetts,2148,Chrome,Email,purchase
508459,38833.0,5,2023-11-30 16:42:18+00:00,Massachusetts,2150,Firefox,Email,purchase
387388,29611.0,13,2020-11-06 12:38:39+00:00,Massachusetts,2155,Chrome,Email,purchase
1068954,81753.0,7,2021-05-16 23:23:52+00:00,Maryland,21784,Chrome,Facebook,purchase
530120,40593.0,5,2023-12-16 06:50:01+00:00,Virginia,22003,Safari,Adwords,purchase
612143,46779.0,5,2023-07-26 01:10:52+00:00,Virginia,22003,Chrome,Adwords,purchase
1121707,85822.0,7,2019-09-09 09:46:14+00:00,Virginia,22043,Chrome,Email,purchase
961303,73367.0,5,2022-09-07 11:50:56+00:00,Virginia,22153,Safari,Email,purchase
38772,2988.0,5,2022-09-12 16:51:08+00:00,Virginia,22193,Chrome,YouTube,purchase
288660,22083.0,13,2024-01-08 10:47:04+00:00,Virginia,22204,Chrome,Email,purchase
1015280,77559.0,7,2023-10-08 14:50:22+00:00,Virginia,22405,Firefox,Email,purchase
546558,41910.0,5,2023-07-10 12:52:56+00:00,Virginia,22407,Chrome,Adwords,purchase
564543,43229.0,5,2023-09-04 09:02:06+00:00,Virginia,22408,Chrome,Adwords,purchase
467239,35769.0,7,2023-10-21 03:29:36+00:00,Virginia,22551,IE,Email,purchase
1262863,96547.0,5,2023-10-30 22:35:12+00:00,Virginia,22980,Chrome,Email,purchase
597041,45719.0,10,2023-04-03 06:28:24+00:00,Virginia,23185,Chrome,Email,purchase
811828,62147.0,7,2023-08-24 12:48:22+00:00,Virginia,23229,Chrome,Email,purchase
838041,64073.0,7,2023-07-18 02:12:25+00:00,Virginia,23237,IE,Adwords,purchase
295645,22604.0,7,2023-10-05 05:28:15+00:00,Virginia,23320,Firefox,Organic,purchase
1193178,91337.0,7,2021-11-25 02:38:24+00:00,Massachusetts,2446,Chrome,Email,purchase
464021,35531.0,5,2023-12-30 11:00:12+00:00,Virginia,24501,Chrome,Email,purchase
3874,304.0,5,2023-12-02 04:34:23+00:00,Virginia,24540,Chrome,Email,purchase
1129586,86410.0,10,2022-06-15 06:35:27+00:00,North Carolina,27253,Chrome,Adwords,purchase
1119790,85672.0,5,2023-12-05 12:22:04+00:00,North Carolina,27518,Firefox,Email,purchase
1281773,98056.0,7,2023-06-23 02:47:54+00:00,North Carolina,27529,Chrome,Adwords,purchase
808297,61889.0,10,2020-09-21 01:52:44+00:00,North Carolina,27616,Firefox,Adwords,purchase
188871,14560.0,5,2022-12-01 06:24:36+00:00,North Carolina,27701,Other,Facebook,purchase
445769,34143.0,10,2023-11-06 18:57:49+00:00,North Carolina,28083,Safari,Adwords,purchase
4987,382.0,13,2021-12-24 13:13:12+00:00,North Carolina,28173,Chrome,Facebook,purchase
567444,43468.0,13,2020-05-17 06:38:13+00:00,North Carolina,28215,Chrome,YouTube,purchase
261232,19933.0,5,2024-01-15 04:39:51.704571+00:00,North Carolina,28217,Chrome,Email,purchase
109521,8476.0,7,2021-05-01 01:12:58+00:00,North Carolina,28227,IE,Facebook,purchase
798629,61123.0,5,2022-06-20 06:13:21+00:00,North Carolina,28269,Safari,Email,purchase
795699,60908.0,5,2024-01-14 13:44:04+00:00,North Carolina,28409,Chrome,Email,purchase
1103790,84436.0,5,2023-12-26 20:53:16+00:00,North Carolina,28792,Chrome,Email,purchase
1155022,88420.0,7,2021-01-10 02:23:06+00:00,North Carolina,28806,Chrome,Facebook,purchase
1051411,80396.0,5,2023-10-04 08:27:53+00:00,South Carolina,29073,Chrome,Email,purchase
112616,8706.0,5,2023-12-18 17:53:49+00:00,South Carolina,29073,Firefox,Adwords,purchase
916799,70029.0,13,2023-09-28 15:32:54+00:00,South Carolina,29223,Chrome,Facebook,purchase
368756,28208.0,7,2023-05-20 09:48:06+00:00,South Carolina,29445,Firefox,Adwords,purchase
626752,47891.0,7,2023-11-25 00:59:46+00:00,South Carolina,29605,Firefox,Organic,purchase
390077,29823.0,5,2021-03-26 03:23:31+00:00,South Carolina,29650,Firefox,Adwords,purchase
720821,55133.0,5,2022-07-13 10:51:02+00:00,South Carolina,29732,Chrome,Facebook,purchase
258950,19767.0,7,2024-01-16 12:22:56+00:00,Georgia,30008,Safari,Organic,purchase
172062,13286.0,13,2024-01-12 22:29:22+00:00,Georgia,30024,Firefox,Adwords,purchase
1126649,86207.0,7,2024-01-01 13:52:10+00:00,Georgia,30028,Safari,Email,purchase
1006706,76909.0,5,2023-03-29 16:08:03+00:00,Georgia,30033,Chrome,Email,purchase
724400,55407.0,5,2021-09-09 10:59:00+00:00,Georgia,30041,Chrome,Facebook,purchase
261036,19918.0,10,2022-03-03 07:25:26+00:00,Georgia,30044,Chrome,Facebook,purchase
561746,43001.0,5,2023-02-08 06:44:43+00:00,Georgia,30047,Chrome,Email,purchase
701920,53659.0,5,2022-12-04 16:07:29+00:00,Georgia,30075,Firefox,Adwords,purchase
570395,43705.0,13,2023-07-03 08:58:34+00:00,Georgia,30078,Chrome,Adwords,purchase
696345,53212.0,5,2022-06-09 23:55:28+00:00,Georgia,30134,Chrome,Email,purchase
765283,58590.0,7,2022-02-10 15:57:50+00:00,Georgia,30135,Chrome,Adwords,purchase
417238,31978.0,5,2021-06-11 13:58:19+00:00,Georgia,30240,Safari,Email,purchase
981923,74997.0,7,2022-01-28 05:57:34+00:00,Georgia,30269,Firefox,Adwords,purchase
692258,52869.0,5,2022-03-03 14:56:42+00:00,Georgia,30319,Firefox,Email,purchase
279791,21430.0,5,2023-08-07 09:16:07+00:00,Georgia,30331,Chrome,Adwords,purchase
837280,64031.0,7,2021-06-21 07:34:36+00:00,Georgia,30458,Safari,Email,purchase
1115769,85388.0,7,2022-09-14 12:37:43+00:00,New Hampshire,3053,Chrome,Email,purchase
910435,69543.0,7,2022-06-07 00:01:47+00:00,New Hampshire,3053,Chrome,Adwords,purchase
562595,43061.0,5,2023-07-09 14:08:13+00:00,New Hampshire,3060,Firefox,Organic,purchase
962373,73455.0,5,2020-12-31 09:59:25+00:00,Georgia,30680,Chrome,Email,purchase
890587,68035.0,10,2023-09-20 21:26:52+00:00,Georgia,31525,Chrome,YouTube,purchase
882040,67406.0,7,2022-08-15 12:36:51+00:00,Georgia,31904,Firefox,Adwords,purchase
158100,12240.0,5,2023-12-19 12:45:43+00:00,Florida,32086,Chrome,Adwords,purchase
1291523,98822.0,13,2021-10-13 10:26:13+00:00,Florida,32246,Firefox,Email,purchase
320230,24491.0,5,2021-08-05 01:14:42+00:00,Florida,32405,Chrome,YouTube,purchase
431827,33067.0,13,2023-08-03 08:48:06+00:00,Florida,32571,Safari,Email,purchase
687318,52495.0,5,2022-09-18 09:23:00+00:00,Florida,32703,Safari,Facebook,purchase
177330,13686.0,5,2023-01-26 16:13:54+00:00,Florida,32808,Firefox,Adwords,purchase
48726,3735.0,10,2021-07-21 23:18:55+00:00,Florida,32808,Chrome,Email,purchase
932943,71244.0,10,2024-01-15 15:55:01.081253+00:00,Florida,32809,Chrome,Email,purchase
300644,22982.0,5,2023-09-08 05:35:56+00:00,Florida,32817,Firefox,Organic,purchase
1250350,95589.0,5,2023-08-10 09:22:34+00:00,Florida,32926,Safari,Email,purchase
623382,47577.0,5,2021-03-19 03:46:09+00:00,Florida,33010,Safari,Facebook,purchase
1219389,93320.0,5,2022-07-26 03:38:34+00:00,Florida,33030,IE,Adwords,purchase
878683,67164.0,7,2023-06-15 01:14:27+00:00,Florida,33064,Chrome,Organic,purchase
661165,50554.0,5,2024-01-09 05:49:45+00:00,Florida,33138,Other,YouTube,purchase
1150891,88105.0,5,2023-01-29 07:19:18+00:00,Florida,33138,Chrome,Adwords,purchase
1091909,83496.0,10,2022-05-12 15:34:20+00:00,Florida,33178,Safari,Adwords,purchase
1063868,81312.0,5,2023-01-22 13:42:06+00:00,Florida,33317,Chrome,Organic,purchase
1194880,91472.0,7,2020-05-02 14:53:32+00:00,Florida,33317,Safari,YouTube,purchase
2106,149.0,7,2021-09-02 10:08:47+00:00,Florida,33317,IE,Email,purchase
471446,36052.0,5,2022-06-30 17:39:21+00:00,Florida,33458,Safari,Email,purchase
400282,30631.0,5,2020-12-19 23:55:34+00:00,Florida,33467,Chrome,Email,purchase
1181696,90431.0,5,2021-01-20 05:30:47+00:00,Florida,33470,Safari,Email,purchase
524110,40105.0,7,2021-10-06 13:19:55+00:00,Florida,33511,Chrome,Adwords,purchase
797453,61044.0,5,2022-11-22 15:04:55+00:00,Florida,33541,Chrome,YouTube,purchase
1235200,94462.0,5,2022-01-10 23:53:25+00:00,Florida,33563,Chrome,Adwords,purchase
740712,56661.0,10,2023-10-14 08:43:36+00:00,Florida,33624,Chrome,Email,purchase
345822,26480.0,13,2020-09-11 17:17:00+00:00,Florida,33713,Chrome,Facebook,purchase
88658,6886.0,10,2024-01-16 11:33:30.779034+00:00,Florida,33991,Chrome,Adwords,purchase
668366,51097.0,5,2023-10-07 05:42:49+00:00,Florida,34142,Chrome,Adwords,purchase
652161,49843.0,5,2021-11-30 08:37:55+00:00,Florida,34142,Firefox,Email,purchase
540827,41460.0,7,2024-01-16 01:34:25+00:00,Florida,34293,Chrome,Adwords,purchase
328103,25119.0,5,2022-11-27 08:12:09+00:00,Florida,34741,Chrome,Email,purchase
314870,24061.0,7,2023-08-18 15:46:41+00:00,Alabama,35244,Chrome,Adwords,purchase
1002962,76630.0,13,2022-11-09 13:39:02+00:00,Alabama,35801,Firefox,Email,purchase
809642,61983.0,13,2023-07-23 06:45:26+00:00,Tennessee,37027,Chrome,Adwords,purchase
437878,33550.0,7,2023-06-13 23:41:23+00:00,Tennessee,37211,Chrome,Adwords,purchase
679785,51915.0,5,2023-12-13 04:36:40+00:00,Tennessee,37343,Safari,YouTube,purchase
101731,7864.0,13,2023-07-17 07:33:39+00:00,Tennessee,37664,Chrome,Adwords,purchase
969618,74026.0,5,2022-04-18 01:29:57+00:00,Tennessee,37743,Safari,Adwords,purchase
1145160,87628.0,5,2023-07-16 07:18:31+00:00,Tennessee,37921,Safari,Adwords,purchase
141614,11031.0,5,2022-04-13 22:42:33+00:00,Tennessee,37923,Chrome,Email,purchase
697261,53285.0,5,2022-06-26 11:03:35+00:00,Tennessee,38118,Firefox,Adwords,purchase
1050618,80340.0,5,2021-07-05 09:55:41+00:00,Mississippi,39157,Safari,Adwords,purchase
768574,58848.0,7,2023-03-29 10:38:04+00:00,Kentucky,40356,Safari,Facebook,purchase
947268,72337.0,7,2023-05-13 09:48:16+00:00,Kentucky,40502,Other,Facebook,purchase
938363,71645.0,13,2024-01-16 13:56:45.067118+00:00,Kentucky,40601,Chrome,Email,purchase
531297,40706.0,5,2020-08-08 07:44:44+00:00,Kentucky,42101,Firefox,Email,purchase
980148,74878.0,5,2023-05-15 14:45:07+00:00,Ohio,43081,Safari,Email,purchase
374037,28584.0,5,2019-05-06 11:51:03+00:00,Ohio,43140,Chrome,Facebook,purchase
1279895,97893.0,13,2021-08-14 02:40:57+00:00,Ohio,43204,Chrome,Email,purchase
760351,58209.0,7,2022-09-07 22:46:09+00:00,Ohio,43207,Chrome,Adwords,purchase
1177126,90097.0,10,2022-11-25 14:22:24+00:00,Maine,4401,Safari,Facebook,purchase
922445,70460.0,5,2023-06-25 00:31:43+00:00,Ohio,44035,Chrome,YouTube,purchase
462741,35438.0,13,2022-10-09 08:43:59+00:00,Ohio,44118,Firefox,Email,purchase
777346,59540.0,5,2023-02-28 06:50:57+00:00,Ohio,44646,Firefox,Adwords,purchase
974376,74410.0,5,2023-08-04 07:44:04+00:00,Ohio,45042,Safari,YouTube,purchase
1196626,91598.0,5,2022-05-07 01:41:41+00:00,Ohio,45044,Firefox,Email,purchase
745837,57064.0,7,2022-08-31 03:47:48+00:00,Ohio,45239,Chrome,Adwords,purchase
293687,22449.0,7,2022-08-29 15:44:49+00:00,Ohio,45324,Chrome,Email,purchase
1188336,90940.0,7,2023-12-20 01:11:05+00:00,Indiana,46214,Safari,Facebook,purchase
382038,29220.0,7,2022-12-15 04:25:26+00:00,Indiana,46256,Chrome,Email,purchase
596099,45639.0,5,2021-10-02 09:50:22+00:00,Indiana,46350,Chrome,Adwords,purchase
717177,54827.0,5,2023-03-25 10:08:26+00:00,Indiana,46750,Firefox,Email,purchase
873062,66731.0,7,2022-08-14 14:23:18+00:00,Indiana,47630,IE,YouTube,purchase
1303370,99778.0,13,2021-12-29 14:18:58+00:00,Michigan,48092,Chrome,Adwords,purchase
826213,63163.0,5,2020-10-24 08:27:36+00:00,Michigan,48116,Chrome,Email,purchase
864826,66121.0,5,2023-06-18 13:17:09+00:00,Michigan,48178,Chrome,Email,purchase
1259890,96319.0,5,2023-03-20 15:42:25+00:00,Michigan,48219,Chrome,Organic,purchase
666026,50910.0,10,2023-06-02 01:29:25+00:00,Michigan,48423,Firefox,Email,purchase
9172,689.0,5,2019-11-23 23:57:21+00:00,Michigan,48504,Chrome,Email,purchase
210334,16189.0,13,2023-09-25 13:51:00+00:00,Michigan,48706,Chrome,Adwords,purchase
431711,33061.0,7,2022-03-15 08:50:59+00:00,Iowa,50014,Firefox,YouTube,purchase
983587,75149.0,13,2020-06-04 12:58:17+00:00,Iowa,50158,Chrome,Adwords,purchase
233350,17902.0,7,2023-05-25 15:36:43+00:00,Wisconsin,53716,Chrome,Email,purchase
791934,60576.0,5,2022-03-18 09:10:34+00:00,Wisconsin,53716,Chrome,Email,purchase
1100937,84201.0,7,2023-06-28 11:27:13+00:00,Wisconsin,54016,IE,YouTube,purchase
998412,76278.0,5,2023-12-23 03:07:22+00:00,Wisconsin,54401,Chrome,Email,purchase
205275,15792.0,5,2020-10-02 15:16:47+00:00,Wisconsin,54601,Safari,Adwords,purchase
616460,47082.0,13,2020-07-24 22:45:10+00:00,Minnesota,55033,Safari,Organic,purchase
