age,postal_code,avg_sequence_number,num_of_item,gender_F,gender_M,status_Cancelled,status_Complete,status_Processing,status_Returned,status_Shipped,traffic_source_Display,traffic_source_Email,traffic_source_Facebook,traffic_source_Organic,traffic_source_Search,product_id
65,20878,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,26577
65,20878,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,20235
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,19915
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,25590
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,21795
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,20502
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,19135
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,22445
63,20878,9.571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,17394
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,19915
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,25590
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,21795
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,20502
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,19135
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,22445
63,20878,9.571428571428571,1,0,1,0,0,1,0,0,0,0,0,0,1,17394
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,19915
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,25590
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,21795
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,20502
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,19135
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,22445
63,20878,9.571428571428571,4,0,1,0,0,0,1,0,0,0,0,0,1,17394
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,19915
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,25590
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,21795
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,20502
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,19135
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,22445
63,20878,9.571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,1,17394
37,20878,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,7665
37,20878,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,5627
37,20878,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,7665
37,20878,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,5627
19,20878,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,6023
14,20878,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,27239
36,20878,7.0,2,0,1,0,1,0,0,0,1,0,0,0,0,23087
36,20878,7.0,2,0,1,0,1,0,0,0,1,0,0,0,0,27501
20,20878,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,16934
20,20878,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,20143
20,20878,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16934
20,20878,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,20143
20,20878,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,9453
22,20874,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,26472
69,20874,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,5782
55,20874,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,9911
55,20874,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,840
55,20874,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,9911
55,20874,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,840
59,20874,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,14674
46,20874,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,2959
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,16410
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17538
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17258
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,22247
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,18696
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17706
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,16410
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17538
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17258
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,22247
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,18696
17,20874,7.5,1,0,1,1,0,0,0,0,0,0,0,0,1,17706
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,16410
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,17538
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,17258
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,22247
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,18696
17,20874,7.5,1,0,1,0,1,0,0,0,0,0,0,0,1,17706
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,16410
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,17538
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,17258
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,22247
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,18696
17,20874,7.5,3,0,1,0,1,0,0,0,0,0,0,0,1,17706
20,20874,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,26978
20,20874,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,18001
20,20874,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,22759
20,20874,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,26978
20,20874,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,18001
20,20874,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,0,1,22759
20,20874,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,6258
37,21701,5.0,1,1,0,1,0,0,0,0,0,1,0,0,0,10844
33,21701,5.0,1,0,1,0,0,1,0,0,0,0,1,0,0,26076
29,21701,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,18088
29,21701,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,26734
29,21701,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,18088
29,21701,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,26734
37,21702,5.0,1,0,1,0,0,0,1,0,1,0,0,0,0,19604
15,21702,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,10700
49,21702,5.0,1,1,0,0,1,0,0,0,0,1,0,0,0,4002
66,21703,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,23941
31,21703,8.8,3,0,1,1,0,0,0,0,0,0,0,1,0,27084
31,21703,8.8,3,0,1,1,0,0,0,0,0,0,0,1,0,18153
31,21703,8.8,3,0,1,1,0,0,0,0,0,0,0,1,0,26127
31,21703,8.8,3,0,1,1,0,0,0,0,0,0,0,1,0,22728
31,21703,8.8,3,0,1,1,0,0,0,0,0,0,0,1,0,19459
31,21703,8.8,2,0,1,0,0,0,0,1,0,0,0,1,0,27084
31,21703,8.8,2,0,1,0,0,0,0,1,0,0,0,1,0,18153
31,21703,8.8,2,0,1,0,0,0,0,1,0,0,0,1,0,26127
31,21703,8.8,2,0,1,0,0,0,0,1,0,0,0,1,0,22728
31,21703,8.8,2,0,1,0,0,0,0,1,0,0,0,1,0,19459
67,21703,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,15817
51,21703,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1289
38,21703,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,15643
38,21703,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,2237
40,21703,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,24009
26,21742,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,436
12,21742,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,18107
18,21740,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,463
18,21740,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,7926
18,21740,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,463
18,21740,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,7926
49,21740,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,1412
49,21740,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,4429
49,21740,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,78
49,21740,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,1412
49,21740,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,4429
49,21740,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,78
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,24842
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,22913
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,27289
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,24842
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,22913
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,27289
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,24842
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,22913
27,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,27289
17,21502,5.0,1,1,0,0,0,0,0,1,1,0,0,0,0,3405
47,21502,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,25380
12,2360,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,6934
12,2360,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,6890
12,2360,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,13578
12,2360,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,6934
12,2360,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,6890
12,2360,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,13578
28,2360,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,298
28,2360,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,4672
28,2360,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,298
28,2360,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4672
45,2360,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,14023
61,2360,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,9589
49,2360,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,642
12,1930,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,12631
62,2050,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,22037
62,2050,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,21825
62,2050,10.0,3,0,1,0,0,0,0,1,0,0,0,0,1,21902
29,1915,8.8,2,0,1,0,0,1,0,0,0,0,0,1,0,25226
29,1915,8.8,2,0,1,0,0,1,0,0,0,0,0,1,0,24082
29,1915,8.8,2,0,1,0,0,1,0,0,0,0,0,1,0,18842
29,1915,8.8,2,0,1,0,0,1,0,0,0,0,0,1,0,23914
29,1915,8.8,2,0,1,0,0,1,0,0,0,0,0,1,0,21413
29,1915,8.8,3,0,1,0,0,0,1,0,0,0,0,1,0,25226
29,1915,8.8,3,0,1,0,0,0,1,0,0,0,0,1,0,24082
29,1915,8.8,3,0,1,0,0,0,1,0,0,0,0,1,0,18842
29,1915,8.8,3,0,1,0,0,0,1,0,0,0,0,1,0,23914
29,1915,8.8,3,0,1,0,0,0,1,0,0,0,0,1,0,21413
66,1915,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,3784
66,1915,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,4404
66,1915,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,3784
66,1915,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,4404
35,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1140
35,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,7345
35,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1140
35,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,7345
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25606
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16896
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22998
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24193
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25606
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16896
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22998
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24193
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25606
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16896
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22998
24,1915,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24193
24,1915,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,25606
24,1915,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16896
24,1915,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,22998
24,1915,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,24193
44,1915,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,16593
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,28530
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,28794
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,25962
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,16477
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,24476
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,27632
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,25911
66,1915,9.5,4,0,1,0,1,0,0,0,0,0,0,0,1,27930
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,28530
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,28794
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,25962
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,16477
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,24476
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,27632
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,25911
66,1915,9.5,1,0,1,0,1,0,0,0,0,0,0,0,1,27930
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,28530
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,28794
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,25962
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,16477
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,24476
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,27632
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,25911
66,1915,9.5,2,0,1,0,0,0,1,0,0,0,0,0,1,27930
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,28530
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,28794
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,25962
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,16477
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,24476
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,27632
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,25911
66,1915,9.5,1,0,1,0,0,0,0,1,0,0,0,0,1,27930
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,25923
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,26713
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,21909
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,22286
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,23504
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,25874
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,16640
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,27810
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,16599
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,22333
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,23213
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,27761
31,1915,12.384615384615383,4,0,1,1,0,0,0,0,0,0,0,0,1,16857
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,25923
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,26713
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,21909
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,22286
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,23504
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,25874
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,16640
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,27810
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,16599
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,22333
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,23213
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,27761
31,1915,12.384615384615383,4,0,1,0,1,0,0,0,0,0,0,0,1,16857
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,25923
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,26713
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,21909
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,22286
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,23504
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,25874
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,16640
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,27810
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,16599
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,22333
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,23213
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,27761
31,1915,12.384615384615383,1,0,1,0,0,0,1,0,0,0,0,0,1,16857
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,25923
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,26713
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,21909
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,22286
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,23504
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,25874
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,16640
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,27810
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,16599
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,22333
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,23213
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,27761
31,1915,12.384615384615383,4,0,1,0,0,0,0,1,0,0,0,0,1,16857
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,27228
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,19608
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,19128
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,17894
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,27228
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,19608
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,19128
26,1915,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,17894
58,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,6174
58,1915,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,12571
58,1915,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,6174
58,1915,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,12571
60,1970,8.0,3,0,1,0,1,0,0,0,0,0,0,0,1,25298
60,1970,8.0,3,0,1,0,1,0,0,0,0,0,0,0,1,19197
60,1970,8.0,3,0,1,0,1,0,0,0,0,0,0,0,1,22978
60,1970,8.0,3,0,1,0,1,0,0,0,0,0,0,0,1,20052
60,1970,8.0,3,0,1,0,1,0,0,0,0,0,0,0,1,23994
60,1970,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25298
60,1970,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,19197
60,1970,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22978
60,1970,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,20052
60,1970,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,23994
60,1970,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,25298
60,1970,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,19197
60,1970,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,22978
60,1970,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,20052
60,1970,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,23994
14,1970,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,13966
14,1970,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,12568
14,1970,6.333333333333333,2,1,0,1,0,0,0,0,0,0,0,0,1,13888
14,1970,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,13966
14,1970,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,12568
14,1970,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,13888
66,2740,13.0,4,0,1,0,0,0,0,1,0,1,0,0,0,25268
66,2740,13.0,4,0,1,0,0,0,0,1,0,1,0,0,0,19757
66,2740,13.0,4,0,1,0,0,0,0,1,0,1,0,0,0,20482
66,2740,13.0,4,0,1,0,0,0,0,1,0,1,0,0,0,16029
61,1902,7.0,2,1,0,0,0,1,0,0,0,0,0,1,0,4099
61,1902,7.0,2,1,0,0,0,1,0,0,0,0,0,1,0,12993
23,1902,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,11432
23,1902,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,7608
23,1902,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,11432
23,1902,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,7608
60,1902,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,8559
22,1923,5.0,1,0,1,0,0,0,1,0,0,0,1,0,0,19736
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24964
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,26223
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,28137
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,19078
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,18518
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24964
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,26223
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,28137
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,19078
39,1923,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,18518
39,1923,8.0,3,0,1,0,0,1,0,0,0,0,0,0,1,24964
39,1923,8.0,3,0,1,0,0,1,0,0,0,0,0,0,1,26223
39,1923,8.0,3,0,1,0,0,1,0,0,0,0,0,0,1,28137
39,1923,8.0,3,0,1,0,0,1,0,0,0,0,0,0,1,19078
39,1923,8.0,3,0,1,0,0,1,0,0,0,0,0,0,1,18518
43,1923,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,1560
43,1923,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,10655
43,1923,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,15072
43,1960,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,16216
43,1960,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,21029
43,1960,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,21417
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16216
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21029
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21417
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16216
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21029
43,1960,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21417
17,1960,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,26156
17,1960,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,16079
56,1960,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,11202
56,1960,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,3987
56,1960,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,11202
56,1960,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,3987
14,1960,6.333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,1,6222
14,1960,6.333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,1,6986
14,1960,6.333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,1,15588
14,1960,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,6222
14,1960,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,6986
14,1960,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,15588
35,1960,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,6139
24,1960,5.0,1,1,0,0,0,0,1,0,0,1,0,0,0,2049
37,1960,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,18738
37,1960,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,19494
