order_id,user_id,status,gender,num_of_item,returned
114448,91427,Shipped,F,1,0
114453,91430,Shipped,F,2,0
114458,91433,Shipped,F,1,0
114460,91434,Shipped,F,2,0
114462,91435,Shipped,F,1,0
114467,91438,Shipped,F,4,0
114470,91438,Shipped,F,1,0
114472,91441,Shipped,F,1,0
114477,91446,Shipped,F,2,0
114488,91454,Shipped,F,1,0
114489,91455,Shipped,F,1,0
114499,91464,Shipped,F,1,0
114501,91466,Shipped,F,1,0
114506,91470,Shipped,F,1,0
114509,91474,Shipped,F,1,0
114525,91485,Shipped,F,1,0
114528,91487,Shipped,F,1,0
114534,91494,Shipped,F,1,0
114535,91496,Shipped,F,2,0
114544,91502,Shipped,F,2,0
114560,91517,Shipped,F,1,0
114565,91521,Shipped,F,3,0
114573,91524,Shipped,F,2,0
114575,91525,Shipped,F,2,0
114580,91531,Shipped,F,1,0
114585,91534,Shipped,F,1,0
114628,91571,Shipped,F,1,0
114637,91575,Shipped,F,1,0
114638,91577,Shipped,F,1,0
114639,91577,Shipped,F,1,0
114650,91586,Shipped,F,1,0
114655,91590,Shipped,F,4,0
114661,91598,Shipped,F,1,0
114663,91598,Shipped,F,4,0
114667,91601,Shipped,F,2,0
114676,91611,Shipped,F,2,0
114678,91612,Shipped,F,2,0
114679,91612,Shipped,F,1,0
114680,91613,Shipped,F,1,0
114695,91620,Shipped,F,1,0
114701,91624,Shipped,F,1,0
114711,91632,Shipped,F,1,0
114713,91633,Shipped,F,2,0
114714,91633,Shipped,F,3,0
114715,91634,Shipped,F,2,0
114716,91634,Shipped,F,1,0
114737,91652,Shipped,F,1,0
114744,91656,Shipped,F,1,0
114746,91658,Shipped,F,2,0
114749,91661,Shipped,F,1,0
114754,91663,Shipped,F,1,0
114762,91668,Shipped,F,2,0
114768,91674,Shipped,F,1,0
114769,91674,Shipped,F,1,0
114771,91677,Shipped,F,1,0
114773,91677,Shipped,F,1,0
114775,91678,Shipped,F,1,0
114783,91687,Shipped,F,1,0
114790,91692,Shipped,F,1,0
114808,91704,Shipped,F,1,0
114809,91705,Shipped,F,1,0
114819,91716,Shipped,F,1,0
114823,91717,Shipped,F,1,0
114824,91718,Shipped,F,2,0
114825,91719,Shipped,F,1,0
114834,91727,Shipped,F,1,0
114842,91730,Shipped,F,1,0
114844,91733,Shipped,F,1,0
114862,91748,Shipped,F,2,0
114864,91749,Shipped,F,1,0
114870,91756,Shipped,F,1,0
114871,91757,Shipped,F,1,0
114877,91763,Shipped,F,1,0
114880,91764,Shipped,F,3,0
114884,91767,Shipped,F,1,0
114892,91774,Shipped,F,2,0
114895,91776,Shipped,F,1,0
114901,91779,Shipped,F,1,0
114902,91780,Shipped,F,1,0
114938,91810,Shipped,F,1,0
114940,91811,Shipped,F,1,0
114948,91815,Shipped,F,1,0
114949,91816,Shipped,F,1,0
114952,91818,Shipped,F,1,0
114954,91821,Shipped,F,1,0
114969,91831,Shipped,F,1,0
114970,91831,Shipped,F,2,0
114972,91834,Shipped,F,2,0
114978,91840,Shipped,F,2,0
114999,91852,Shipped,F,3,0
115012,91863,Shipped,F,1,0
115014,91866,Shipped,F,2,0
115017,91866,Shipped,F,1,0
115018,91867,Shipped,F,3,0
115019,91868,Shipped,F,2,0
115020,91869,Shipped,F,1,0
115021,91870,Shipped,F,1,0
115032,91878,Shipped,F,1,0
115033,91879,Shipped,F,2,0
115038,91883,Shipped,F,1,0
115039,91884,Shipped,F,2,0
115047,91888,Shipped,F,2,0
115053,91890,Shipped,F,1,0
115054,91892,Shipped,F,4,0
115056,91893,Shipped,F,2,0
115066,91903,Shipped,F,2,0
115067,91905,Shipped,F,1,0
115069,91906,Shipped,F,2,0
115074,91908,Shipped,F,1,0
115075,91909,Shipped,F,1,0
115076,91909,Shipped,F,1,0
115088,91922,Shipped,F,1,0
115102,91933,Shipped,F,4,0
115103,91933,Shipped,F,1,0
115114,91943,Shipped,F,3,0
115122,91950,Shipped,F,1,0
115123,91951,Shipped,F,1,0
115125,91954,Shipped,F,2,0
115131,91960,Shipped,F,2,0
115133,91964,Shipped,F,1,0
115134,91964,Shipped,F,1,0
115135,91964,Shipped,F,1,0
115139,91966,Shipped,F,1,0
115152,91979,Shipped,F,1,0
115178,92005,Shipped,F,2,0
115182,92010,Shipped,F,1,0
115201,92032,Shipped,F,2,0
115208,92036,Shipped,F,1,0
115216,92041,Shipped,F,1,0
115234,92051,Shipped,F,1,0
115239,92054,Shipped,F,1,0
115240,92055,Shipped,F,2,0
115244,92059,Shipped,F,2,0
115252,92063,Shipped,F,1,0
115263,92073,Shipped,F,2,0
115269,92080,Shipped,F,1,0
115278,92089,Shipped,F,2,0
115279,92089,Shipped,F,1,0
115281,92090,Shipped,F,1,0
115285,92092,Shipped,F,1,0
115288,92094,Shipped,F,1,0
115290,92094,Shipped,F,2,0
115291,92094,Shipped,F,1,0
115293,92096,Shipped,F,2,0
115299,92104,Shipped,F,2,0
115300,92104,Shipped,F,1,0
115316,92121,Shipped,F,1,0
115330,92131,Shipped,F,1,0
115342,92140,Shipped,F,1,0
115343,92140,Shipped,F,1,0
115349,92145,Shipped,F,1,0
115350,92145,Shipped,F,1,0
115351,92146,Shipped,F,1,0
115352,92146,Shipped,F,1,0
115362,92155,Shipped,F,1,0
115365,92159,Shipped,F,1,0
115366,92160,Shipped,F,1,0
115368,92160,Shipped,F,1,0
115370,92161,Shipped,F,1,0
115374,92164,Shipped,F,1,0
115375,92166,Shipped,F,1,0
115384,92171,Shipped,F,1,0
115387,92171,Shipped,F,1,0
115393,92179,Shipped,F,1,0
115395,92179,Shipped,F,1,0
115402,92183,Shipped,F,2,0
115410,92190,Shipped,F,1,0
115414,92193,Shipped,F,1,0
115457,92225,Shipped,F,2,0
115460,92228,Shipped,F,2,0
115463,92228,Shipped,F,2,0
115469,92231,Shipped,F,1,0
115475,92237,Shipped,F,1,0
115485,92248,Shipped,F,1,0
115494,92253,Shipped,F,1,0
115497,92256,Shipped,F,2,0
115498,92257,Shipped,F,3,0
115500,92259,Shipped,F,1,0
115503,92259,Shipped,F,2,0
115516,92272,Shipped,F,1,0
115517,92273,Shipped,F,1,0
115535,92288,Shipped,F,1,0
115546,92300,Shipped,F,1,0
115549,92303,Shipped,F,1,0
115554,92308,Shipped,F,4,0
115559,92311,Shipped,F,2,0
115566,92315,Shipped,F,1,0
115569,92317,Shipped,F,2,0
115576,92321,Shipped,F,1,0
115588,92327,Shipped,F,4,0
115591,92329,Shipped,F,1,0
115595,92333,Shipped,F,1,0
115596,92333,Shipped,F,2,0
115608,92342,Shipped,F,1,0
115610,92343,Shipped,F,1,0
115611,92343,Shipped,F,1,0
115612,92343,Shipped,F,1,0
115621,92354,Shipped,F,1,0
115626,92355,Shipped,F,1,0
115627,92355,Shipped,F,2,0
115628,92356,Shipped,F,1,0
115631,92357,Shipped,F,1,0
115633,92357,Shipped,F,1,0
115649,92368,Shipped,F,1,0
115650,92368,Shipped,F,2,0
115651,92369,Shipped,F,1,0
115653,92371,Shipped,F,2,0
115666,92384,Shipped,F,1,0
115680,92395,Shipped,F,1,0
115685,92398,Shipped,F,3,0
115686,92399,Shipped,F,1,0
115687,92399,Shipped,F,1,0
115691,92405,Shipped,F,2,0
115692,92405,Shipped,F,1,0
115693,92406,Shipped,F,2,0
115694,92406,Shipped,F,1,0
115696,92408,Shipped,F,1,0
115697,92408,Shipped,F,2,0
115701,92413,Shipped,F,2,0
115709,92422,Shipped,F,1,0
115721,92435,Shipped,F,1,0
115722,92436,Shipped,F,1,0
115771,92469,Shipped,F,1,0
115773,92469,Shipped,F,1,0
115775,92470,Shipped,F,1,0
115778,92473,Shipped,F,4,0
115785,92476,Shipped,F,2,0
115804,92489,Shipped,F,1,0
115828,92507,Shipped,F,2,0
115830,92510,Shipped,F,1,0
115831,92510,Shipped,F,2,0
115840,92518,Shipped,F,1,0
115854,92533,Shipped,F,2,0
115866,92539,Shipped,F,1,0
115876,92550,Shipped,F,1,0
115896,92563,Shipped,F,1,0
115901,92571,Shipped,F,1,0
115914,92582,Shipped,F,1,0
115921,92587,Shipped,F,2,0
115924,92588,Shipped,F,1,0
115926,92589,Shipped,F,2,0
115927,92589,Shipped,F,4,0
115943,92604,Shipped,F,1,0
115950,92609,Shipped,F,2,0
115951,92610,Shipped,F,1,0
115953,92610,Shipped,F,1,0
115956,92611,Shipped,F,1,0
115957,92614,Shipped,F,4,0
115963,92619,Shipped,F,1,0
115971,92624,Shipped,F,1,0
115973,92628,Shipped,F,1,0
115983,92639,Shipped,F,1,0
116001,92655,Shipped,F,2,0
116017,92667,Shipped,F,1,0
116034,92680,Shipped,F,1,0
116044,92688,Shipped,F,1,0
116045,92688,Shipped,F,1,0
116048,92690,Shipped,F,1,0
116052,92694,Shipped,F,1,0
116058,92697,Shipped,F,1,0
116081,92716,Shipped,F,1,0
116091,92724,Shipped,F,1,0
116101,92732,Shipped,F,1,0
116132,92762,Shipped,F,1,0
116145,92772,Shipped,F,1,0
116160,92782,Shipped,F,2,0
116171,92793,Shipped,F,2,0
116172,92793,Shipped,F,1,0
116190,92808,Shipped,F,1,0
116196,92815,Shipped,F,3,0
116207,92823,Shipped,F,1,0
116216,92828,Shipped,F,1,0
116222,92834,Shipped,F,1,0
116223,92834,Shipped,F,1,0
116227,92839,Shipped,F,1,0
116232,92848,Shipped,F,1,0
116236,92849,Shipped,F,1,0
116241,92853,Shipped,F,1,0
116246,92855,Shipped,F,1,0
116254,92859,Shipped,F,1,0
116260,92862,Shipped,F,2,0
116266,92867,Shipped,F,4,0
116268,92868,Shipped,F,3,0
116297,92893,Shipped,F,1,0
116316,92915,Shipped,F,1,0
116317,92916,Shipped,F,4,0
116320,92919,Shipped,F,1,0
116321,92920,Shipped,F,1,0
116326,92921,Shipped,F,1,0
116333,92927,Shipped,F,1,0
116335,92928,Shipped,F,1,0
116339,92935,Shipped,F,4,0
116341,92938,Shipped,F,2,0
116342,92938,Shipped,F,1,0
116347,92943,Shipped,F,1,0
116355,92948,Shipped,F,1,0
116361,92951,Shipped,F,1,0
116375,92960,Shipped,F,1,0
116389,92972,Shipped,F,1,0
116391,92973,Shipped,F,1,0
116393,92975,Shipped,F,1,0
116394,92975,Shipped,F,3,0
116396,92975,Shipped,F,4,0
116406,92982,Shipped,F,1,0
116411,92986,Shipped,F,1,0
116416,92990,Shipped,F,1,0
116418,92991,Shipped,F,1,0
116421,92992,Shipped,F,1,0
116430,93002,Shipped,F,4,0
116459,93019,Shipped,F,1,0
116462,93022,Shipped,F,1,0
116468,93025,Shipped,F,1,0
116469,93027,Shipped,F,1,0
116471,93029,Shipped,F,1,0
116473,93031,Shipped,F,2,0
116501,93064,Shipped,F,2,0
116502,93064,Shipped,F,1,0
116512,93069,Shipped,F,1,0
116514,93069,Shipped,F,1,0
116537,93083,Shipped,F,1,0
116559,93096,Shipped,F,2,0
116564,93098,Shipped,F,1,0
116571,93107,Shipped,F,2,0
116582,93117,Shipped,F,3,0
116586,93121,Shipped,F,1,0
116626,93159,Shipped,F,1,0
116627,93159,Shipped,F,1,0
116629,93160,Shipped,F,2,0
116632,93164,Shipped,F,1,0
116635,93164,Shipped,F,1,0
116653,93178,Shipped,F,4,0
116655,93179,Shipped,F,1,0
116660,93185,Shipped,F,1,0
116662,93187,Shipped,F,4,0
116665,93188,Shipped,F,1,0
116674,93196,Shipped,F,2,0
116680,93199,Shipped,F,1,0
116681,93201,Shipped,F,3,0
116687,93209,Shipped,F,3,0
116688,93209,Shipped,F,1,0
116694,93212,Shipped,F,4,0
116699,93216,Shipped,F,2,0
116741,93252,Shipped,F,1,0
116762,93271,Shipped,F,1,0
116764,93271,Shipped,F,1,0
116767,93273,Shipped,F,1,0
116770,93275,Shipped,F,1,0
116771,93276,Shipped,F,1,0
116790,93291,Shipped,F,1,0
116791,93291,Shipped,F,1,0
116793,93294,Shipped,F,1,0
116806,93300,Shipped,F,3,0
116807,93300,Shipped,F,2,0
116815,93308,Shipped,F,1,0
116831,93320,Shipped,F,1,0
116837,93325,Shipped,F,1,0
116838,93327,Shipped,F,1,0
116844,93331,Shipped,F,1,0
116845,93331,Shipped,F,1,0
116850,93336,Shipped,F,1,0
116856,93339,Shipped,F,1,0
116872,93353,Shipped,F,2,0
116874,93357,Shipped,F,2,0
116884,93367,Shipped,F,1,0
116901,93378,Shipped,F,4,0
116902,93379,Shipped,F,1,0
116904,93381,Shipped,F,1,0
116939,93403,Shipped,F,4,0
116942,93405,Shipped,F,2,0
116943,93405,Shipped,F,1,0
116964,93426,Shipped,F,1,0
116965,93426,Shipped,F,1,0
116966,93426,Shipped,F,1,0
116976,93439,Shipped,F,1,0
116979,93440,Shipped,F,1,0
116982,93443,Shipped,F,1,0
116986,93450,Shipped,F,1,0
116989,93455,Shipped,F,1,0
117001,93466,Shipped,F,1,0
117007,93469,Shipped,F,1,0
117037,93501,Shipped,F,1,0
117048,93513,Shipped,F,1,0
117051,93516,Shipped,F,2,0
117057,93522,Shipped,F,1,0
117073,93532,Shipped,F,1,0
117074,93533,Shipped,F,2,0
117079,93535,Shipped,F,1,0
117084,93538,Shipped,F,4,0
117089,93542,Shipped,F,1,0
117092,93543,Shipped,F,1,0
117103,93551,Shipped,F,1,0
117105,93552,Shipped,F,1,0
117112,93559,Shipped,F,2,0
117113,93559,Shipped,F,1,0
117137,93580,Shipped,F,4,0
117138,93581,Shipped,F,1,0
117139,93582,Shipped,F,1,0
117150,93589,Shipped,F,1,0
117152,93591,Shipped,F,1,0
117156,93595,Shipped,F,1,0
117164,93600,Shipped,F,1,0
117175,93610,Shipped,F,1,0
117178,93612,Shipped,F,2,0
117180,93617,Shipped,F,1,0
117183,93623,Shipped,F,1,0
117196,93631,Shipped,F,1,0
117198,93633,Shipped,F,1,0
117200,93634,Shipped,F,4,0
117202,93635,Shipped,F,1,0
117212,93642,Shipped,F,1,0
117220,93649,Shipped,F,1,0
117231,93661,Shipped,F,2,0
117233,93663,Shipped,F,1,0
117241,93671,Shipped,F,1,0
117247,93677,Shipped,F,2,0
117259,93690,Shipped,F,2,0
117260,93690,Shipped,F,1,0
117266,93693,Shipped,F,1,0
117276,93700,Shipped,F,1,0
117289,93709,Shipped,F,1,0
117296,93714,Shipped,F,1,0
117297,93715,Shipped,F,4,0
117298,93715,Shipped,F,1,0
117299,93715,Shipped,F,2,0
117300,93715,Shipped,F,1,0
117301,93716,Shipped,F,1,0
117319,93729,Shipped,F,1,0
117321,93731,Shipped,F,1,0
117325,93737,Shipped,F,2,0
117328,93741,Shipped,F,1,0
117329,93741,Shipped,F,1,0
117336,93748,Shipped,F,4,0
117348,93758,Shipped,F,4,0
117349,93759,Shipped,F,2,0
117350,93759,Shipped,F,1,0
117358,93762,Shipped,F,1,0
117359,93763,Shipped,F,2,0
117366,93767,Shipped,F,1,0
117368,93769,Shipped,F,1,0
117370,93772,Shipped,F,2,0
117371,93773,Shipped,F,1,0
117377,93780,Shipped,F,1,0
117385,93787,Shipped,F,1,0
117388,93790,Shipped,F,1,0
117390,93791,Shipped,F,1,0
117398,93800,Shipped,F,1,0
117407,93805,Shipped,F,1,0
117412,93808,Shipped,F,2,0
117415,93810,Shipped,F,1,0
117416,93811,Shipped,F,1,0
117418,93813,Shipped,F,1,0
117420,93813,Shipped,F,1,0
117421,93813,Shipped,F,1,0
117422,93814,Shipped,F,4,0
117424,93815,Shipped,F,1,0
117429,93818,Shipped,F,2,0
117432,93821,Shipped,F,4,0
117433,93821,Shipped,F,1,0
117434,93821,Shipped,F,1,0
117435,93821,Shipped,F,2,0
117453,93832,Shipped,F,3,0
117454,93832,Shipped,F,1,0
117468,93841,Shipped,F,1,0
117482,93853,Shipped,F,2,0
117487,93860,Shipped,F,1,0
117492,93862,Shipped,F,4,0
117494,93864,Shipped,F,1,0
117507,93876,Shipped,F,4,0
117514,93885,Shipped,F,4,0
117519,93890,Shipped,F,4,0
117547,93917,Shipped,F,3,0
117554,93923,Shipped,F,1,0
117555,93923,Shipped,F,2,0
117564,93933,Shipped,F,4,0
117572,93937,Shipped,F,2,0
117575,93937,Shipped,F,1,0
117578,93940,Shipped,F,1,0
117585,93946,Shipped,F,1,0
117591,93950,Shipped,F,1,0
117596,93954,Shipped,F,1,0
117647,93987,Shipped,F,1,0
117650,93989,Shipped,F,1,0
117651,93990,Shipped,F,2,0
117656,93996,Shipped,F,2,0
117659,93999,Shipped,F,1,0
117660,93999,Shipped,F,1,0
117663,94002,Shipped,F,1,0
117664,94002,Shipped,F,1,0
117665,94002,Shipped,F,1,0
117674,94011,Shipped,F,2,0
117680,94017,Shipped,F,4,0
117686,94022,Shipped,F,1,0
117705,94034,Shipped,F,1,0
117706,94034,Shipped,F,4,0
117712,94041,Shipped,F,1,0
117718,94045,Shipped,F,1,0
117733,94057,Shipped,F,4,0
117737,94062,Shipped,F,1,0
117739,94065,Shipped,F,4,0
117749,94072,Shipped,F,2,0
117750,94073,Shipped,F,1,0
117751,94073,Shipped,F,1,0
117757,94078,Shipped,F,1,0
117761,94080,Shipped,F,4,0
117762,94081,Shipped,F,1,0
117768,94088,Shipped,F,1,0
117771,94088,Shipped,F,2,0
117777,94091,Shipped,F,1,0
117787,94100,Shipped,F,1,0
117788,94101,Shipped,F,1,0
117792,94104,Shipped,F,3,0
117793,94104,Shipped,F,1,0
117794,94104,Shipped,F,1,0
117795,94104,Shipped,F,2,0
117796,94105,Shipped,F,1,0
117798,94106,Shipped,F,1,0
117799,94106,Shipped,F,1,0
117805,94112,Shipped,F,1,0
117806,94113,Shipped,F,3,0
117807,94115,Shipped,F,1,0
117821,94125,Shipped,F,2,0
117828,94132,Shipped,F,1,0
117833,94138,Shipped,F,3,0
117841,94147,Shipped,F,1,0
117845,94150,Shipped,F,2,0
117846,94151,Shipped,F,1,0
117848,94153,Shipped,F,1,0
117850,94156,Shipped,F,1,0
117863,94167,Shipped,F,2,0
117875,94175,Shipped,F,2,0
117892,94186,Shipped,F,2,0
117894,94188,Shipped,F,1,0
117903,94194,Shipped,F,1,0
117915,94207,Shipped,F,1,0
117916,94207,Shipped,F,1,0
117917,94208,Shipped,F,3,0
117923,94211,Shipped,F,2,0
117938,94221,Shipped,F,2,0
117939,94221,Shipped,F,1,0
117942,94224,Shipped,F,1,0
117949,94227,Shipped,F,1,0
117969,94239,Shipped,F,1,0
117978,94245,Shipped,F,3,0
117987,94254,Shipped,F,2,0
117992,94260,Shipped,F,2,0
117994,94261,Shipped,F,2,0
118005,94274,Shipped,F,1,0
118017,94281,Shipped,F,1,0
118026,94286,Shipped,F,1,0
118034,94294,Shipped,F,2,0
118052,94309,Shipped,F,2,0
118060,94319,Shipped,F,1,0
118067,94322,Shipped,F,3,0
118070,94326,Shipped,F,1,0
118086,94336,Shipped,F,1,0
118092,94341,Shipped,F,1,0
118107,94353,Shipped,F,2,0
118109,94354,Shipped,F,1,0
118115,94358,Shipped,F,1,0
118122,94365,Shipped,F,1,0
118135,94375,Shipped,F,4,0
118142,94380,Shipped,F,4,0
118149,94383,Shipped,F,4,0
118155,94386,Shipped,F,1,0
118160,94389,Shipped,F,3,0
118166,94392,Shipped,F,2,0
118169,94393,Shipped,F,1,0
118171,94395,Shipped,F,1,0
118172,94395,Shipped,F,1,0
118178,94399,Shipped,F,1,0
118185,94403,Shipped,F,1,0
118187,94404,Shipped,F,1,0
118191,94406,Shipped,F,1,0
118194,94408,Shipped,F,2,0
118195,94408,Shipped,F,1,0
118209,94424,Shipped,F,2,0
118219,94433,Shipped,F,1,0
118227,94438,Shipped,F,1,0
118228,94440,Shipped,F,1,0
118241,94447,Shipped,F,2,0
118248,94451,Shipped,F,3,0
118249,94452,Shipped,F,1,0
118250,94452,Shipped,F,1,0
118262,94462,Shipped,F,1,0
118263,94462,Shipped,F,2,0
118269,94467,Shipped,F,2,0
118281,94476,Shipped,F,1,0
118284,94479,Shipped,F,1,0
118285,94479,Shipped,F,1,0
118291,94483,Shipped,F,4,0
118292,94483,Shipped,F,2,0
118302,94489,Shipped,F,1,0
118320,94505,Shipped,F,2,0
118348,94525,Shipped,F,1,0
118356,94530,Shipped,F,1,0
118360,94534,Shipped,F,1,0
118361,94535,Shipped,F,4,0
118368,94540,Shipped,F,1,0
118369,94540,Shipped,F,2,0
118377,94548,Shipped,F,2,0
118387,94558,Shipped,F,1,0
118400,94566,Shipped,F,1,0
118416,94584,Shipped,F,1,0
118420,94586,Shipped,F,1,0
118424,94590,Shipped,F,2,0
118431,94599,Shipped,F,1,0
118439,94608,Shipped,F,1,0
118440,94611,Shipped,F,1,0
118454,94620,Shipped,F,1,0
118475,94636,Shipped,F,2,0
118477,94638,Shipped,F,1,0
118481,94641,Shipped,F,1,0
118482,94641,Shipped,F,1,0
118495,94650,Shipped,F,1,0
118497,94650,Shipped,F,1,0
118506,94654,Shipped,F,1,0
118509,94655,Shipped,F,1,0
118512,94657,Shipped,F,1,0
118516,94660,Shipped,F,2,0
118523,94666,Shipped,F,1,0
118524,94667,Shipped,F,2,0
118528,94671,Shipped,F,2,0
118529,94671,Shipped,F,1,0
118534,94673,Shipped,F,2,0
118545,94684,Shipped,F,1,0
118558,94694,Shipped,F,1,0
118560,94695,Shipped,F,1,0
118569,94704,Shipped,F,4,0
118573,94708,Shipped,F,3,0
118585,94719,Shipped,F,2,0
118586,94719,Shipped,F,2,0
118588,94721,Shipped,F,2,0
118594,94728,Shipped,F,4,0
118601,94738,Shipped,F,1,0
118602,94739,Shipped,F,1,0
118615,94748,Shipped,F,1,0
118616,94748,Shipped,F,1,0
118632,94761,Shipped,F,2,0
118656,94777,Shipped,F,1,0
118659,94779,Shipped,F,2,0
118671,94789,Shipped,F,2,0
118679,94796,Shipped,F,2,0
118681,94796,Shipped,F,1,0
118690,94806,Shipped,F,1,0
118691,94807,Shipped,F,1,0
118697,94811,Shipped,F,2,0
118702,94816,Shipped,F,3,0
118703,94816,Shipped,F,1,0
118704,94817,Shipped,F,1,0
118710,94824,Shipped,F,1,0
118711,94825,Shipped,F,1,0
118717,94827,Shipped,F,1,0
118720,94830,Shipped,F,1,0
118721,94831,Shipped,F,2,0
118726,94834,Shipped,F,1,0
118758,94855,Shipped,F,1,0
118759,94856,Shipped,F,1,0
118781,94874,Shipped,F,1,0
118787,94878,Shipped,F,2,0
118789,94880,Shipped,F,1,0
118810,94897,Shipped,F,1,0
118813,94899,Shipped,F,2,0
118815,94899,Shipped,F,1,0
118829,94910,Shipped,F,1,0
118837,94913,Shipped,F,1,0
118842,94916,Shipped,F,1,0
118843,94916,Shipped,F,1,0
118854,94927,Shipped,F,1,0
118861,94932,Shipped,F,1,0
118867,94938,Shipped,F,1,0
118868,94939,Shipped,F,1,0
118878,94948,Shipped,F,1,0
118881,94950,Shipped,F,1,0
118906,94967,Shipped,F,1,0
118912,94969,Shipped,F,2,0
118915,94972,Shipped,F,1,0
118918,94974,Shipped,F,2,0
118925,94981,Shipped,F,1,0
118926,94983,Shipped,F,2,0
118957,95006,Shipped,F,2,0
118958,95006,Shipped,F,1,0
118959,95006,Shipped,F,1,0
118960,95007,Shipped,F,2,0
118961,95008,Shipped,F,1,0
118963,95008,Shipped,F,1,0
118971,95013,Shipped,F,1,0
118978,95018,Shipped,F,2,0
118981,95020,Shipped,F,1,0
118993,95031,Shipped,F,1,0
119008,95044,Shipped,F,2,0
119010,95045,Shipped,F,3,0
119011,95045,Shipped,F,1,0
119016,95048,Shipped,F,1,0
119020,95049,Shipped,F,1,0
119023,95052,Shipped,F,2,0
119027,95056,Shipped,F,1,0
119029,95056,Shipped,F,1,0
119031,95057,Shipped,F,4,0
119032,95057,Shipped,F,1,0
119033,95057,Shipped,F,1,0
119044,95064,Shipped,F,1,0
119047,95064,Shipped,F,1,0
119060,95072,Shipped,F,4,0
119064,95075,Shipped,F,1,0
119071,95081,Shipped,F,2,0
119081,95087,Shipped,F,1,0
119089,95092,Shipped,F,1,0
119092,95095,Shipped,F,2,0
119093,95096,Shipped,F,1,0
119095,95098,Shipped,F,1,0
119096,95099,Shipped,F,1,0
119112,95112,Shipped,F,3,0
119136,95130,Shipped,F,1,0
119142,95135,Shipped,F,1,0
119148,95137,Shipped,F,1,0
119155,95144,Shipped,F,1,0
119167,95155,Shipped,F,1,0
119176,95162,Shipped,F,1,0
119178,95162,Shipped,F,1,0
119179,95163,Shipped,F,2,0
119186,95168,Shipped,F,3,0
119195,95172,Shipped,F,2,0
119196,95172,Shipped,F,2,0
119200,95174,Shipped,F,2,0
119205,95177,Shipped,F,1,0
119223,95192,Shipped,F,3,0
119224,95192,Shipped,F,4,0
119227,95193,Shipped,F,3,0
119240,95202,Shipped,F,1,0
119241,95202,Shipped,F,1,0
119249,95206,Shipped,F,2,0
119250,95207,Shipped,F,1,0
119252,95207,Shipped,F,1,0
119254,95208,Shipped,F,1,0
119262,95212,Shipped,F,1,0
119264,95213,Shipped,F,3,0
119270,95214,Shipped,F,1,0
119273,95218,Shipped,F,1,0
119276,95220,Shipped,F,1,0
119301,95243,Shipped,F,1,0
119304,95245,Shipped,F,1,0
119312,95253,Shipped,F,3,0
119314,95255,Shipped,F,2,0
119319,95257,Shipped,F,1,0
119326,95260,Shipped,F,1,0
119328,95261,Shipped,F,1,0
119339,95274,Shipped,F,4,0
119341,95274,Shipped,F,1,0
119345,95277,Shipped,F,2,0
119346,95277,Shipped,F,2,0
119364,95292,Shipped,F,1,0
119375,95297,Shipped,F,1,0
119394,95317,Shipped,F,1,0
119395,95318,Shipped,F,2,0
119400,95322,Shipped,F,1,0
119416,95338,Shipped,F,2,0
119430,95348,Shipped,F,1,0
119431,95348,Shipped,F,1,0
119432,95348,Shipped,F,1,0
119433,95348,Shipped,F,1,0
119454,95362,Shipped,F,3,0
119458,95366,Shipped,F,1,0
119459,95367,Shipped,F,1,0
119467,95375,Shipped,F,1,0
119487,95391,Shipped,F,2,0
119516,95415,Shipped,F,1,0
119517,95415,Shipped,F,2,0
119518,95416,Shipped,F,1,0
119519,95416,Shipped,F,2,0
119529,95421,Shipped,F,1,0
119536,95423,Shipped,F,1,0
119537,95427,Shipped,F,1,0
119542,95428,Shipped,F,4,0
119566,95448,Shipped,F,1,0
119573,95456,Shipped,F,1,0
119576,95457,Shipped,F,1,0
119584,95463,Shipped,F,1,0
119594,95473,Shipped,F,1,0
119595,95475,Shipped,F,1,0
119603,95484,Shipped,F,3,0
119615,95497,Shipped,F,1,0
119624,95504,Shipped,F,1,0
119643,95523,Shipped,F,1,0
119645,95523,Shipped,F,2,0
119648,95524,Shipped,F,3,0
119669,95540,Shipped,F,1,0
119676,95545,Shipped,F,1,0
119681,95548,Shipped,F,1,0
119688,95555,Shipped,F,1,0
119693,95563,Shipped,F,2,0
119697,95568,Shipped,F,1,0
119704,95574,Shipped,F,1,0
119709,95577,Shipped,F,1,0
119723,95584,Shipped,F,1,0
119734,95591,Shipped,F,1,0
119735,95591,Shipped,F,1,0
119741,95596,Shipped,F,1,0
119742,95596,Shipped,F,1,0
119743,95596,Shipped,F,1,0
119744,95596,Shipped,F,2,0
119750,95601,Shipped,F,1,0
119758,95606,Shipped,F,3,0
119762,95610,Shipped,F,1,0
119768,95613,Shipped,F,1,0
119770,95614,Shipped,F,1,0
119772,95615,Shipped,F,4,0
119774,95616,Shipped,F,1,0
119779,95623,Shipped,F,1,0
119794,95634,Shipped,F,1,0
119795,95635,Shipped,F,1,0
119806,95645,Shipped,F,1,0
119808,95646,Shipped,F,1,0
119809,95646,Shipped,F,2,0
119812,95648,Shipped,F,1,0
119828,95659,Shipped,F,1,0
119830,95660,Shipped,F,3,0
119844,95675,Shipped,F,1,0
119845,95675,Shipped,F,1,0
119849,95677,Shipped,F,2,0
119855,95684,Shipped,F,1,0
119857,95686,Shipped,F,1,0
119862,95689,Shipped,F,2,0
